Year,Make,Model,Trim,Engine,Notes,ManufacturerPartCode,CategoryName,CategoryCode
2011,Ford,F-250 Super Duty,XLT Extended Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XLT Standard Cab Pickup 2-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XLT Standard Cab Pickup 2-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-350 Super Duty,King Ranch Crew Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,With Single Rear Wheels,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-350 Super Duty,King Ranch Crew Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,With Single Rear Wheels,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2015,Mazda,5,GS Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2015,Mazda,5,Sport Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2014,Mazda,5,GS Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2014,Mazda,5,Sport Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2013,Mazda,3,GT Sedan 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,"Manual transmission, 4-Wheel ABS. Primary Design Read moreRead more compatibility notes Read lessRead less compatibility notes",KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2013,Mazda,3,S Hatchback 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,"Manual transmission, 4-Wheel ABS. Primary Design Read moreRead more compatibility notes Read lessRead less compatibility notes",KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2013,Mazda,3,S Sedan 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,"Manual transmission, 4-Wheel ABS. Primary Design Read moreRead more compatibility notes Read lessRead less compatibility notes",KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2013,Mazda,3 Sport,GS-SKY Hatchback 4-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Naturally Aspirated,Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2013,Mazda,5,GS Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2013,Mazda,5,GT Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2013,Mazda,5,Sport Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,3,GT Sedan 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,"Manual transmission, 4-Wheel ABS. Primary Design Read moreRead more compatibility notes Read lessRead less compatibility notes",KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,3,S Hatchback 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,"Manual transmission, 4-Wheel ABS. Primary Design Read moreRead more compatibility notes Read lessRead less compatibility notes",KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,3,S Sedan 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,"Manual transmission, 4-Wheel ABS. Primary Design Read moreRead more compatibility notes Read lessRead less compatibility notes",KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,3 Sport,GS-SKY Hatchback 4-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Naturally Aspirated,Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,3 Sport,GS Hatchback 4-Door,2.0L 2000CC 122Cu. In. l4 GAS DOHC Naturally Aspirated,Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,3 Sport,GX Hatchback 4-Door,2.0L 2000CC 122Cu. In. l4 GAS DOHC Naturally Aspirated,Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,5,GS Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,5,GT Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2012,Mazda,5,Sport Mini Passenger Van 4-Door,2.5L 2488CC 152Cu. In. l4 GAS DOHC Naturally Aspirated,Manual transmission. Primary Design,KN7-100522,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Transmission-Drivetrain / Car-Truck-CV-Axle-Assemblies'],['6000 / 6028 / 6030 / 33726 / 262243']
2018,Jeep,Cherokee,Latitude Plus Sport Utility 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Latitude Plus Sport Utility 4-Door,3.2L 3239CC 198Cu. In. V6 GAS DOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Latitude Sport Utility 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Latitude Sport Utility 4-Door,3.2L 3239CC 198Cu. In. V6 GAS DOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Limited Sport Utility 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Limited Sport Utility 4-Door,3.2L 3239CC 198Cu. In. V6 GAS DOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,North Sport Utility 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,North Sport Utility 4-Door,3.2L 3239CC 198Cu. In. V6 GAS DOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Overland Sport Utility 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Overland Sport Utility 4-Door,3.2L 3239CC 198Cu. In. V6 GAS DOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Sport Sport Utility 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Sport Sport Utility 4-Door,3.2L 3239CC 198Cu. In. V6 GAS DOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Trailhawk Sport Utility 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2018,Jeep,Cherokee,Trailhawk Sport Utility 4-Door,3.2L 3239CC 198Cu. In. V6 GAS DOHC Naturally Aspirated,With Single Piston Front Caliper,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2017,Chrysler,200,C Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With 330mm Diameter Front Rotor,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2017,Chrysler,200,C Sedan 4-Door,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated,With 330mm Diameter Front Rotor,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2017,Chrysler,200,LX Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With 330mm Diameter Front Rotor,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2017,Chrysler,200,Limited Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With 330mm Diameter Front Rotor,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2017,Chrysler,200,Limited Sedan 4-Door,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated,With 330mm Diameter Front Rotor,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2017,Chrysler,200,S Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS SOHC Naturally Aspirated,With 330mm Diameter Front Rotor,KGC-100895,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Cadillac,Escalade,Platinum Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 FLEX OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Cadillac,Escalade,Platinum Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 GAS OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Cadillac,Escalade,Premium Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 FLEX OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Cadillac,Escalade,Premium Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 GAS OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Cadillac,Escalade ESV,Base Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 FLEX OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Cadillac,Escalade ESV,Base Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 GAS OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
